"Time"	"TemperatureC"	"Humidity"	"Sea_Level_PressurehPa"	"Wind_SpeedKm_h"	"Events"	"WindDirDegrees"
2014-01-01 16:50:00	7	"93"	978	"40.7"	"Rain"	110
2014-01-01 17:20:00	6	"100"	977	"42.6"	"Rain"	120
2014-01-01 17:50:00	6	"100"	976	"42.6"	"Rain"	110
2014-01-01 18:20:00	6	"100"	975	"38.9"	"Rain"	90
2014-01-01 18:50:00	7	"100"	974	"33.3"	"Rain"	90
2014-01-01 19:20:00	7	"100"	973	"31.5"	"Rain"	110
2014-01-01 19:50:00	7	"100"	973	"24.1"	""	110
2014-01-01 20:20:00	8	"93"	972	"27.8"	""	120
2014-01-01 20:50:00	8	"100"	972	"25.9"	""	120
2014-01-01 21:20:00	8	"100"	972	"20.4"	""	120
2014-01-02 07:20:00	5	"100"	978	"24.1"	""	250
2014-01-02 07:50:00	5	"100"	979	"24.1"	""	250
2014-01-02 08:20:00	4	"100"	980	"9.3"	""	280
2014-01-02 08:50:00	5	"93"	980	"9.3"	""	280
2014-01-02 09:20:00	6	"93"	981	"20.4"	""	250
2014-01-02 09:50:00	6	"93"	981	"20.4"	""	240
2014-01-02 10:20:00	7	"93"	982	"20.4"	""	240
2014-01-02 10:50:00	7	"93"	982	"20.4"	""	240
2014-01-02 11:20:00	7	"93"	983	"22.2"	""	240
2014-01-02 11:50:00	7	"87"	983	"27.8"	""	230
2014-01-02 12:20:00	6	"93"	983	"16.7"	""	230
2014-01-02 12:50:00	6	"93"	983	"16.7"	""	230
2014-01-02 13:20:00	7	"87"	983	"33.3"	""	240
2014-01-02 13:50:00	7	"87"	983	"22.2"	""	240
2014-01-02 14:20:00	7	"87"	984	"16.7"	""	230
2014-01-02 15:20:00	7	"87"	985	"14.8"	"Rain"	230
2014-01-02 15:50:00	6	"93"	985	"20.4"	""	240
2014-01-02 16:50:00	6	"93"	985	"14.8"	""	230
2014-01-02 17:20:00	6	"93"	985	"14.8"	""	240
2014-01-02 17:50:00	6	"93"	985	"13"	""	210
2014-01-02 18:20:00	6	"93"	985	"22.2"	""	210
2014-01-02 18:50:00	6	"93"	985	"22.2"	""	210
2014-01-02 19:20:00	7	"81"	985	"16.7"	""	200
2014-01-02 19:50:00	7	"81"	985	"11.1"	""	200
2014-01-02 20:20:00	6	"87"	985	"11.1"	""	140
2014-01-02 20:50:00	5	"93"	984	"9.3"	""	120
2014-01-02 21:20:00	6	"87"	984	"14.8"	""	110
2014-01-02 21:50:00	5	"93"	983	"14.8"	""	110
2014-01-03 07:20:00	7	"76"	973	"35.2"	""	180
2014-01-03 07:50:00	7	"76"	973	"31.5"	""	160
2014-01-03 08:20:00	8	"66"	972	"31.5"	""	160
2014-01-03 08:50:00	7	"81"	972	"44.4"	""	180
2014-01-03 09:20:00	7	"81"	972	"42.6"	"Rain"	180
2014-01-03 09:50:00	8	"76"	971	"37"	"Rain"	170
2014-01-03 10:20:00	7	"87"	972	"53.7"	"Rain"	190
2014-01-03 10:50:00	8	"81"	972	"48.2"	"Rain"	190
2014-01-03 11:20:00	8	"81"	972	"57.4"	"Rain"	200
2014-01-03 11:50:00	7	"81"	971	"55.6"	"Rain"	200
2014-01-03 12:20:00	7	"81"	971	"53.7"	"Rain"	200
2014-01-03 12:50:00	7	"87"	971	"55.6"	"Rain"	200
2014-01-03 13:20:00	7	"81"	971	"55.6"	""	200
2014-01-03 13:50:00	7	"81"	970	"59.3"	""	210
2014-01-03 14:20:00	7	"81"	970	"59.3"	""	210
2014-01-03 14:50:00	7	"81"	971	"53.7"	""	210
2014-01-03 15:20:00	7	"81"	971	"57.4"	""	210
2014-01-03 15:50:00	7	"81"	971	"59.3"	""	220
2014-01-03 16:50:00	7	"81"	972	"44.4"	""	230
2014-01-03 17:20:00	7	"81"	973	"35.2"	""	230
2014-01-03 17:50:00	7	"81"	973	"33.3"	""	230
2014-01-03 18:20:00	7	"87"	974	"33.3"	"Rain"	230
2014-01-03 18:50:00	7	"87"	974	"37"	""	230
2014-01-03 19:20:00	7	"87"	975	"37"	""	230
2014-01-03 19:50:00	7	"87"	975	"35.2"	""	230
2014-01-03 20:20:00	7	"87"	975	"35.2"	""	230
2014-01-03 20:50:00	7	"87"	976	"38.9"	""	230
2014-01-03 21:20:00	7	"87"	976	"37"	""	230
2014-01-03 21:50:00	7	"93"	976	"37"	"Rain"	230
2014-01-04 07:50:00	6	"87"	987	"24.1"	""	230
2014-01-04 08:20:00	5	"93"	987	"22.2"	""	230
2014-01-04 08:50:00	5	"93"	987	"14.8"	""	250
2014-01-04 09:20:00	4	"93"	987	"11.1"	""	270
2014-01-04 09:50:00	4	"93"	987	"11.1"	""	270
2014-01-04 10:20:00	4	"93"	987	"1.9"	""	0
2014-01-04 10:50:00	5	"93"	988	"Calm"	""	0
2014-01-04 11:20:00	5	"87"	988	"11.1"	""	100
2014-01-04 11:50:00	5	"87"	987	"9.3"	""	120
2014-01-04 12:20:00	6	"81"	987	"5.6"	"Rain"	110
2014-01-04 12:50:00	5	"93"	987	"9.3"	"Rain"	110
2014-01-04 13:20:00	5	"93"	986	"7.4"	"Rain"	110
2014-01-04 13:50:00	5	"93"	986	"7.4"	"Rain"	80
2014-01-04 14:20:00	5	"93"	986	"5.6"	""	50
2014-01-04 14:50:00	5	"93"	986	"5.6"	""	50
2014-01-04 15:20:00	5	"93"	986	"9.3"	""	80
2014-01-04 15:50:00	5	"93"	986	"9.3"	""	70
2014-01-04 16:20:00	5	"100"	986	"9.3"	""	70
2014-01-05 09:20:00	1	"100"	993	"Calm"	""	0
2014-01-05 09:50:00	2	"100"	993	"Calm"	""	0
2014-01-05 10:20:00	3	"100"	992	"3.7"	""	360
2014-01-05 10:50:00	3	"100"	992	"Calm"	"Rain"	0
2014-01-05 11:20:00	3	"93"	992	"5.6"	"Rain"	70
2014-01-05 11:50:00	3	"93"	992	"9.3"	""	100
2014-01-05 12:20:00	3	"100"	991	"11.1"	""	80
2014-01-05 12:50:00	3	"100"	990	"13.0"	""	100
2014-01-05 13:20:00	4	"93"	990	"14.8"	""	90
2014-01-05 13:50:00	5	"93"	989	"14.8"	""	80
2014-01-05 14:20:00	5	"93"	989	"13.0"	""	90
2014-01-05 14:50:00	6	"87"	988	"20.4"	""	140
2014-01-05 15:20:00	6	"87"	988	"22.2"	""	120
2014-01-05 15:50:00	6	"87"	987	"24.1"	"Rain"	120
2014-01-05 16:20:00	6	"87"	987	"27.8"	"Rain"	110
2014-01-05 16:50:00	6	"87"	985	"35.2"	"Rain"	110
2014-01-05 17:20:00	6	"87"	984	"25.9"	"Rain"	100
2014-01-05 17:50:00	6	"87"	983	"18.5"	"Rain"	100
2014-01-05 18:20:00	6	"87"	982	"33.3"	""	120
2014-01-05 18:50:00	6	"87"	981	"22.2"	""	80
2014-01-05 19:20:00	6	"93"	980	"16.7"	""	70
2014-01-05 19:50:00	6	"93"	980	"24.1"	"Rain"	110
2014-01-05 20:20:00	6	"93"	978	"22.2"	""	110
2014-01-05 20:50:00	6	"100"	977	"25.9"	""	120
2014-01-05 21:20:00	7	"93"	976	"22.2"	"Rain"	120
2014-01-05 21:50:00	7	"100"	976	"22.2"	"Rain"	150
2014-01-05 22:20:00	8	"93"	976	"29.6"	"Rain"	190
2014-01-06 07:50:00	5	"93"	976	"3.7"	""	0
2014-01-06 08:20:00	8	"81"	977	"24.1"	""	200
2014-01-06 08:50:00	6	"93"	976	"9.3"	""	190
2014-01-06 09:20:00	7	"93"	976	"13"	""	80
2014-01-06 09:50:00	9	"82"	976	"22.2"	""	180
2014-01-06 10:20:00	9	"76"	976	"22.2"	""	190
2014-01-06 10:50:00	9	"82"	976	"31.5"	"Rain"	190
2014-01-06 11:20:00	9	"87"	975	"27.8"	"Rain"	180
2014-01-06 11:50:00	9	"82"	975	"35.2"	"Rain"	190
2014-01-06 12:20:00	10	"76"	974	"25.9"	""	200
2014-01-06 12:50:00	10	"71"	974	"31.5"	""	200
2014-01-06 13:20:00	9	"82"	974	"35.2"	"Rain"	200
2014-01-06 13:50:00	7	"93"	974	"46.3"	"Rain"	200
2014-01-06 14:20:00	8	"87"	974	"25.9"	""	210
2014-01-06 14:50:00	9	"82"	974	"16.7"	""	210
2014-01-06 15:20:00	9	"82"	974	"33.3"	""	210
2014-01-06 15:50:00	9	"82"	974	"33.3"	""	210
2014-01-06 16:20:00	8	"87"	974	"31.5"	""	220
2014-01-06 16:50:00	8	"87"	975	"24.1"	""	220
2014-01-06 17:20:00	9	"82"	975	"25.9"	""	200
2014-01-06 17:50:00	9	"82"	975	"18.5"	""	190
2014-01-06 18:20:00	9	"82"	975	"27.8"	"Rain"	190
2014-01-06 18:50:00	9	"82"	976	"29.6"	""	190
2014-01-06 19:20:00	9	"82"	976	"31.5"	""	190
2014-01-06 19:50:00	9	"82"	976	"29.6"	""	200
2014-01-06 20:20:00	9	"82"	976	"38.9"	""	200
2014-01-06 20:50:00	9	"82"	976	"40.7"	""	200
2014-01-06 21:20:00	8	"87"	975	"37"	""	200
2014-01-07 07:50:00	8	"87"	982	"37"	""	230
2014-01-07 08:20:00	8	"87"	983	"40.7"	""	230
2014-01-07 08:50:00	8	"87"	983	"48.2"	""	230
2014-01-07 09:20:00	8	"87"	983	"40.7"	""	230
2014-01-07 09:50:00	8	"87"	984	"44.4"	""	230
2014-01-07 10:20:00	8	"87"	984	"38.9"	""	230
2014-01-07 10:50:00	8	"87"	985	"38.9"	""	230
2014-01-07 11:20:00	8	"87"	985	"40.7"	""	230
2014-01-07 11:50:00	8	"87"	985	"37"	""	230
2014-01-07 12:20:00	8	"87"	985	"35.2"	""	240
2014-01-07 12:50:00	9	"82"	985	"35.2"	""	230
2014-01-07 13:20:00	9	"82"	985	"37"	""	230
2014-01-07 13:50:00	9	"82"	985	"25.9"	""	240
2014-01-07 14:20:00	9	"82"	985	"29.6"	""	230
2014-01-07 14:50:00	8	"87"	985	"27.8"	""	230
2014-01-07 15:20:00	8	"87"	986	"25.9"	""	220
2014-01-07 15:50:00	8	"87"	986	"29.6"	""	230
2014-01-07 16:20:00	8	"87"	986	"29.6"	""	230
2014-01-07 17:20:00	8	"87"	986	"24.1"	""	230
2014-01-07 17:50:00	8	"93"	987	"25.9"	""	230
2014-01-07 18:20:00	7	"100"	987	"20.4"	""	230
2014-01-07 18:50:00	7	"100"	988	"20.4"	""	230
2014-01-07 19:20:00	7	"100"	988	"22.2"	""	230
2014-01-07 19:50:00	7	"93"	989	"16.7"	""	260
2014-01-07 20:20:00	6	"100"	990	"9.3"	""	270
2014-01-07 20:50:00	7	"93"	990	"25.9"	""	230
2014-01-07 21:20:00	7	"100"	991	"27.8"	"Rain"	240
2014-01-07 21:50:00	7	"100"	991	"29.6"	"Rain"	240
2014-01-08 07:20:00	6	"100"	997	"13"	NA	280
2014-01-08 07:50:00	6	"100"	998	"16.7"	NA	270
2014-01-08 08:20:00	6	"100"	999	"14.8"	NA	280
2014-01-08 08:50:00	7	"93"	1000	"31.5"	NA	260
2014-01-08 09:20:00	7	"93"	1000	"29.6"	NA	260
2014-01-08 09:50:00	8	"87"	1001	"31.5"	NA	270
2014-01-08 10:20:00	8	"87"	1001	"35.2"	NA	250
2014-01-08 10:50:00	7	"87"	1002	"37"	NA	250
2014-01-08 11:20:00	8	"81"	1002	"37"	NA	260
2014-01-08 11:50:00	8	"87"	1003	"33.3"	NA	250
2014-01-08 12:20:00	8	"87"	1003	"38.9"	NA	250
2014-01-08 12:50:00	10	"87"	1003	"38.9"	NA	250
2014-01-08 13:20:00	8	"93"	1003	"27.8"	NA	250
2014-01-08 13:50:00	8	"87"	1003	"35.2"	NA	250
2014-01-08 14:20:00	8	"87"	1003	"24.1"	NA	250
2014-01-08 14:50:00	8	"87"	1004	"24.1"	NA	250
2014-01-08 15:20:00	8	"87"	1004	"25.9"	NA	240
2014-01-08 15:50:00	7	"93"	1004	"13"	NA	260
2014-01-08 16:20:00	6	"100"	1004	"9.3"	NA	200
2014-01-08 16:50:00	7	"87"	1004	"11.1"	NA	260
2014-01-08 17:20:00	7	"93"	1004	"22.2"	NA	250
2014-01-08 17:50:00	7	"93"	1004	"22.2"	NA	240
2014-01-08 18:20:00	6	"100"	1004	"5.6"	NA	300
2014-01-08 18:50:00	6	"100"	1004	"7.4"	NA	330
2014-01-08 19:20:00	6	"93"	1004	"11.1"	NA	270
2014-01-08 19:50:00	6	"100"	1004	"16.7"	NA	260
2014-01-08 20:20:00	6	"100"	1004	"9.3"	NA	240
2014-01-08 20:50:00	5	"100"	1004	"11.1"	NA	290
2014-01-08 21:20:00	5	"100"	1004	"3.7"	NA	20
2014-01-09 07:20:00	2	"100"	998	"11.1"	NA	290
2014-01-09 07:50:00	2	"93"	998	"9.3"	NA	270
2014-01-09 08:20:00	3	"100"	998	"13"	NA	260
2014-01-09 08:50:00	2	"100"	998	"11.1"	NA	290
2014-01-09 09:20:00	2	"100"	999	"11.1"	NA	290
2014-01-09 09:50:00	2	"100"	999	"5.6"	NA	280
2014-01-09 10:20:00	3	"93"	999	"16.7"	NA	280
2014-01-09 10:50:00	3	"93"	999	"13"	NA	280
2014-01-09 11:20:00	5	"93"	999	"18.5"	NA	250
2014-01-09 11:50:00	5	"93"	999	"20.4"	NA	240
2014-01-09 12:20:00	6	"87"	999	"20.4"	NA	260
2014-01-09 12:50:00	6	"87"	998	"20.4"	NA	260
2014-01-09 13:20:00	7	"81"	998	"20.4"	NA	270
2014-01-09 13:50:00	7	"81"	999	"11.1"	NA	250
2014-01-09 14:20:00	7	"81"	999	"18.5"	NA	240
2014-01-09 14:50:00	6	"87"	999	"27.8"	NA	250
2014-01-09 15:20:00	6	"87"	999	"14.8"	NA	260
2014-01-09 15:50:00	5	"93"	999	"20.4"	NA	280
2014-01-09 16:20:00	5	"93"	999	"22.2"	NA	270
2014-01-09 16:50:00	4	"93"	999	"20.4"	NA	280
2014-01-09 17:20:00	4	"93"	1000	"22.2"	NA	280
2014-01-09 17:50:00	4	"93"	1000	"16.7"	NA	270
2014-01-09 18:20:00	4	"93"	1000	"14.8"	NA	290
2014-01-09 18:50:00	4	"93"	1000	"7.4"	NA	300
2014-01-09 19:20:00	4	"93"	1000	"9.3"	NA	280
2014-01-09 19:50:00	4	"93"	1001	"14.8"	NA	270
2014-01-09 20:50:00	4	"93"	1001	"14.8"	NA	270
2014-01-09 21:20:00	3	"93"	1002	"14.8"	NA	280
2014-01-10 07:50:00	5	"93"	1004	"9.3"	""	280
2014-01-10 08:20:00	5	"93"	1004	"9.3"	""	250
2014-01-10 08:50:00	5	"100"	1004	"13"	""	240
2014-01-10 09:20:00	5	"100"	1004	"13"	""	240
2014-01-10 09:50:00	6	"93"	1004	"18.5"	""	240
2014-01-10 10:20:00	6	"93"	1004	"13"	""	250
2014-01-10 10:50:00	6	"93"	1004	"7.4"	""	230
2014-01-10 11:20:00	6	"93"	1004	"11.1"	""	240
2014-01-10 11:50:00	6	"93"	1004	"11.1"	""	250
2014-01-10 12:20:00	6	"93"	1003	"11.1"	""	230
2014-01-10 12:50:00	6	"93"	1003	"13"	""	240
2014-01-10 13:20:00	6	"100"	1003	"9.3"	""	250
2014-01-10 13:50:00	6	"100"	1003	"11.1"	"Rain"	260
2014-01-10 14:20:00	7	"93"	1003	"3.7"	"Rain"	250
2014-01-10 14:50:00	6	"100"	1003	"3.7"	""	250
2014-01-10 15:20:00	6	"100"	1003	"3.7"	""	250
2014-01-10 15:50:00	6	"100"	1003	"9.3"	""	270
2014-01-10 16:20:00	6	"100"	1004	"7.4"	""	280
2014-01-10 16:50:00	5	"100"	1004	"11.1"	""	250
2014-01-10 17:20:00	5	"100"	1004	"5.6"	""	300
2014-01-10 17:50:00	5	"100"	1004	"5.6"	""	300
2014-01-10 18:20:00	5	"100"	1004	"3.7"	""	120
2014-01-10 18:50:00	4	"100"	1004	"1.9"	""	130
2014-01-10 19:20:00	5	"100"	1005	"7.4"	""	210
2014-01-10 19:50:00	5	"93"	1005	"13"	""	230
2014-01-10 20:20:00	4	"93"	1005	"3.7"	""	320
2014-01-10 20:50:00	2	"100"	1006	"5.6"	""	290
2014-01-10 21:20:00	3	"93"	1006	"3.7"	""	300
2014-01-11 07:50:00	2	"100"	1009	"25.9"	NA	250
2014-01-11 08:20:00	0	"100"	1010	"5.6"	NA	300
2014-01-11 08:50:00	0	"100"	1010	"9.3"	NA	280
2014-01-11 09:20:00	1	"93"	1010	"7.4"	NA	300
2014-01-11 09:50:00	3	"93"	1011	"18.5"	NA	260
2014-01-11 10:20:00	4	"87"	1011	"24.1"	NA	240
2014-01-11 10:50:00	4	"87"	1012	"25.9"	NA	250
2014-01-11 11:20:00	4	"87"	1012	"22.2"	NA	250
2014-01-11 11:50:00	5	"87"	1012	"20.4"	NA	250
2014-01-11 12:20:00	5	"81"	1012	"27.8"	NA	260
2014-01-11 12:50:00	5	"87"	1013	"31.5"	NA	250
2014-01-11 13:20:00	5	"87"	1013	"33.3"	NA	250
2014-01-11 13:50:00	5	"87"	1013	"29.6"	NA	240
2014-01-11 14:20:00	3	"87"	1014	"27.8"	NA	230
2014-01-11 14:50:00	5	"81"	1014	"29.6"	NA	230
2014-01-11 15:20:00	5	"87"	1014	"25.9"	NA	250
2014-01-11 15:50:00	4	"93"	1015	"22.2"	NA	240
2014-01-11 16:20:00	4	"87"	1015	"20.4"	NA	250
2014-01-12 08:50:00	1	"100"	1016	"9.3"	"Fog"	40
2014-01-12 09:20:00	2	"100"	1016	"5.6"	"Fog"	80
2014-01-12 09:50:00	2	"100"	1015	"7.4"	"Fog"	80
2014-01-12 10:20:00	3	"100"	1014	"11.1"	"Fog"	80
2014-01-12 10:50:00	3	"100"	1014	"11.1"	""	70
2014-01-12 11:20:00	4	"93"	1013	"11.1"	""	80
2014-01-12 11:50:00	4	"93"	1012	"13"	""	80
2014-01-12 12:20:00	4	"87"	1012	"14.8"	""	30
2014-01-12 12:50:00	4	"87"	1011	"9.3"	""	70
2014-01-12 13:20:00	4	"87"	1010	"11.1"	""	80
2014-01-12 13:50:00	4	"87"	1010	"13"	""	80
2014-01-12 14:20:00	5	"76"	1009	"11.1"	""	70
2014-01-12 14:50:00	4	"75"	1008	"13"	""	70
2014-01-12 15:20:00	4	"81"	1008	"11.1"	""	90
2014-01-12 15:50:00	4	"81"	1007	"13"	""	80
2014-01-12 16:20:00	4	"75"	1006	"14.8"	""	90
2014-01-12 16:50:00	4	"75"	1006	"16.7"	""	90
2014-01-12 17:20:00	4	"81"	1006	"13"	""	80
2014-01-12 17:50:00	3	"93"	1004	"14.8"	""	90
2014-01-12 18:20:00	4	"87"	1004	"14.8"	""	90
2014-01-12 18:50:00	4	"87"	1004	"11.1"	""	130
2014-01-12 19:20:00	4	"93"	1003	"13"	""	100
2014-01-12 19:50:00	4	"93"	1002	"14.8"	""	100
2014-01-12 20:20:00	4	"93"	1002	"14.8"	"Rain"	100
2014-01-12 20:50:00	4	"100"	1001	"11.1"	"Rain"	90
2014-01-12 21:20:00	4	"100"	1000	"14.8"	"Rain"	100
2014-01-12 21:50:00	4	"100"	999	"13"	"Rain"	90
2014-01-13 07:20:00	2	"100"	998	"3.7"	""	320
2014-01-13 07:50:00	2	"100"	998	"5.6"	""	320
2014-01-13 08:20:00	2	"100"	998	"3.7"	""	300
2014-01-13 08:50:00	2	"100"	998	"3.7"	""	240
2014-01-13 09:20:00	2	"100"	998	"1.9"	"Fog"	330
2014-01-13 09:50:00	2	"100"	998	"1.9"	"Fog"	320
2014-01-13 10:20:00	2	"100"	998	"1.9"	"Fog"	340
2014-01-13 10:50:00	4	"100"	999	"Calm"	"Fog"	0
2014-01-13 11:20:00	4	"100"	999	"Calm"	"Fog"	0
2014-01-13 11:50:00	4	"100"	998	"Calm"	""	0
2014-01-13 12:20:00	5	"93"	998	"Calm"	""	0
2014-01-13 12:50:00	6	"93"	998	"1.9"	""	270
2014-01-13 13:20:00	5	"93"	998	"1.9"	""	250
2014-01-13 13:50:00	4	"100"	998	"1.9"	""	60
2014-01-13 14:20:00	4	"100"	998	"1.9"	""	90
2014-01-13 14:50:00	4	"100"	998	"1.9"	""	70
2014-01-13 15:20:00	4	"100"	998	"3.7"	""	70
2014-01-13 15:50:00	4	"100"	998	"5.6"	""	80
2014-01-13 16:20:00	4	"93"	998	"5.6"	""	70
2014-01-13 16:50:00	4	"93"	998	"3.7"	""	70
2014-01-13 17:20:00	3	"100"	998	"5.6"	""	90
2014-01-13 17:50:00	4	"93"	998	"7.4"	""	30
2014-01-13 18:20:00	4	"93"	998	"7.4"	""	40
2014-01-13 18:50:00	4	"93"	998	"5.6"	""	30
2014-01-13 19:20:00	3	"100"	998	"1.9"	""	30
2014-01-13 19:50:00	3	"100"	998	"1.9"	""	0
2014-01-13 20:20:00	3	"100"	998	"1.9"	""	300
2014-01-13 20:50:00	3	"100"	998	"3.7"	""	240
2014-01-13 21:20:00	3	"100"	998	"1.9"	""	290
2014-01-13 21:50:00	3	"100"	998	"1.9"	""	200
2014-01-14 07:50:00	2	"100"	1000	"5.6"	"Rain"	290
2014-01-14 08:20:00	2	"100"	1000	"3.7"	""	280
2014-01-14 08:50:00	2	"100"	1000	"3.7"	""	300
2014-01-14 09:20:00	2	"100"	1000	"5.6"	""	300
2014-01-14 09:50:00	2	"100"	1000	"9.3"	""	290
2014-01-14 10:20:00	3	"100"	1000	"5.6"	""	270
2014-01-14 10:50:00	3	"100"	1000	"5.6"	""	280
2014-01-14 11:20:00	3	"100"	1000	"3.7"	""	300
2014-01-14 11:50:00	4	"100"	1000	"7.4"	""	270
2014-01-14 12:20:00	4	"100"	1000	"14.8"	""	240
2014-01-14 12:50:00	4	"100"	1000	"7.4"	""	270
2014-01-14 13:20:00	4	"100"	1000	"5.6"	""	260
2014-01-14 13:50:00	4	"100"	999	"3.7"	""	250
2014-01-14 14:20:00	4	"100"	999	"11.1"	""	220
2014-01-14 14:50:00	4	"100"	999	"3.7"	""	290
2014-01-14 15:20:00	4	"100"	999	"3.7"	""	290
2014-01-14 15:50:00	4	"93"	999	"Calm"	""	0
2014-01-14 16:20:00	3	"100"	999	"1.9"	""	110
2014-01-14 16:50:00	3	"100"	999	"3.7"	""	150
2014-01-14 17:20:00	4	"93"	999	"5.6"	""	180
2014-01-14 17:50:00	2	"100"	999	"1.9"	""	60
2014-01-14 18:20:00	2	"100"	999	"3.7"	""	60
2014-01-14 18:50:00	2	"100"	998	"7.4"	""	90
2014-01-14 19:20:00	2	"100"	998	"9.3"	""	80
2014-01-14 19:50:00	3	"100"	998	"7.4"	""	70
2014-01-14 20:20:00	3	"100"	998	"7.4"	""	80
2014-01-14 20:50:00	4	"93"	998	"7.4"	""	80
2014-01-14 21:20:00	3	"100"	998	"5.6"	""	70
2014-01-14 21:50:00	4	"93"	998	"5.6"	"Rain"	140
2014-01-15 07:50:00	6	"93"	991	"16.7"	""	90
2014-01-15 08:20:00	6	"100"	991	"18.5"	"Rain"	80
2014-01-15 08:50:00	6	"100"	990	"14.8"	"Rain"	80
2014-01-15 09:20:00	6	"100"	990	"14.8"	"Rain"	80
2014-01-15 09:50:00	6	"100"	990	"14.8"	"Rain"	70
2014-01-15 10:20:00	6	"100"	989	"13.0"	"Rain"	80
2014-01-15 10:50:00	6	"100"	989	"16.7"	"Rain"	80
2014-01-15 11:20:00	6	"100"	989	"13.0"	"Rain"	70
2014-01-15 11:50:00	6	"100"	988	"11.1"	"Rain"	70
2014-01-15 12:20:00	7	"100"	988	"9.3"	""	70
2014-01-15 12:50:00	7	"100"	988	"9.3"	""	50
2014-01-15 13:20:00	7	"100"	987	"11.1"	""	40
2014-01-15 13:50:00	7	"100"	987	"11.1"	""	70
2014-01-15 14:20:00	7	"100"	987	"11.1"	""	80
2014-01-15 14:50:00	8	"100"	987	"11.1"	""	70
2014-01-15 15:20:00	8	"100"	987	"18.5"	""	90
2014-01-15 15:50:00	8	"100"	987	"16.7"	""	70
2014-01-15 16:20:00	8	"100"	986	"16.7"	""	60
2014-01-15 16:50:00	8	"100"	986	"14.8"	""	60
2014-01-15 17:20:00	8	"100"	986	"16.7"	""	60
2014-01-15 17:50:00	8	"100"	986	"14.8"	""	120
2014-01-15 18:20:00	8	"100"	986	"16.7"	""	140
2014-01-15 18:50:00	8	"100"	986	"20.4"	"Rain"	140
2014-01-15 19:20:00	6	"100"	986	"11.1"	"Rain"	150
2014-01-15 19:50:00	8	"100"	987	"Calm"	"Rain"	0
2014-01-15 20:20:00	7	"100"	987	"1.9"	"Rain"	40
2014-01-15 21:20:00	6	"100"	987	"9.3"	""	110
2014-01-15 21:50:00	7	"100"	987	"9.3"	""	90
2014-01-16 07:50:00	4	"100"	986	"1.9"	""	300
2014-01-16 08:20:00	4	"100"	986	"3.7"	"Fog"	80
2014-01-16 08:50:00	4	"100"	986	"3.7"	"Fog"	210
2014-01-16 09:20:00	4	"100"	986	"3.7"	"Fog"	260
2014-01-16 09:50:00	3	"100"	986	"3.7"	"Fog"	120
2014-01-16 10:20:00	3	"100"	986	"1.9"	"Fog"	130
2014-01-16 10:50:00	3	"100"	986	"1.9"	"Fog"	110
2014-01-16 11:20:00	3	"100"	986	"1.9"	"Fog"	130
2014-01-16 11:50:00	4	"100"	986	"1.9"	""	90
2014-01-16 12:20:00	6	"100"	986	"9.3"	"Fog"	100
2014-01-16 12:50:00	6	"100"	985	"7.4"	"Fog"	70
2014-01-16 13:20:00	7	"93"	985	"9.3"	""	70
2014-01-16 13:50:00	7	"93"	985	"9.3"	""	90
2014-01-16 14:20:00	6	"100"	985	"11.1"	""	100
2014-01-16 14:50:00	7	"93"	985	"13"	""	80
2014-01-16 15:20:00	6	"100"	985	"14.8"	""	80
2014-01-16 15:50:00	6	"100"	985	"13"	""	80
2014-01-16 16:20:00	6	"100"	985	"11.1"	""	70
2014-01-16 16:50:00	6	"100"	985	"9.3"	""	60
2014-01-16 17:20:00	6	"100"	985	"14.8"	""	80
2014-01-16 17:50:00	6	"100"	985	"13"	""	80
2014-01-16 18:20:00	5	"100"	985	"14.8"	""	100
2014-01-16 18:50:00	6	"100"	985	"13"	""	70
2014-01-16 19:20:00	6	"100"	985	"11.1"	""	70
2014-01-16 19:50:00	6	"100"	985	"13"	""	80
2014-01-16 20:20:00	6	"100"	985	"14.8"	""	80
2014-01-16 20:50:00	6	"100"	985	"13"	""	90
2014-01-16 21:50:00	7	"100"	985	"16.7"	""	110
2014-01-17 07:50:00	7	"100"	982	"11.1"	"Rain"	70
2014-01-17 08:20:00	7	"100"	982	"18.5"	"Rain"	80
2014-01-17 08:50:00	6	"100"	982	"14.8"	""	70
2014-01-17 09:20:00	7	"100"	982	"14.8"	""	70
2014-01-17 09:50:00	7	"100"	983	"11.1"	""	90
2014-01-17 10:20:00	6	"100"	983	"11.1"	""	100
2014-01-17 10:50:00	6	"100"	983	"11.1"	""	100
2014-01-17 11:20:00	7	"100"	983	"11.1"	""	100
2014-01-17 11:50:00	7	"100"	982	"9.3"	""	90
2014-01-17 12:20:00	7	"100"	982	"7.4"	""	90
2014-01-17 12:50:00	7	"100"	982	"9.3"	""	90
2014-01-17 13:20:00	7	"93"	982	"9.3"	""	90
2014-01-17 13:50:00	7	"100"	982	"5.6"	""	80
2014-01-17 14:20:00	7	"100"	983	"7.4"	""	90
2014-01-17 14:50:00	7	"100"	983	"3.7"	""	90
2014-01-17 15:20:00	7	"100"	983	"5.6"	""	80
2014-01-17 15:50:00	6	"100"	983	"5.6"	""	100
2014-01-17 16:20:00	6	"100"	983	"5.6"	""	90
2014-01-17 16:50:00	6	"100"	984	"3.7"	""	80
2014-01-17 17:20:00	6	"100"	984	"3.7"	""	110
2014-01-17 18:20:00	6	"100"	985	"Calm"	""	0
2014-01-17 18:50:00	6	"100"	985	"Calm"	""	0
